id,title,description,avg_salary,currency,employer,city,search_query,employment,remote,published_at,url
125908505,Ведущий инженер Отдела автоматизации (проектирование),"Знание принципов функционирования микропроцессорных АСУ. Знание интерфейсов, протоколов и принципов передачи <highlighttext>данных</highlighttext> между элементами АСУ ТП и КИП.  Самостоятельно разрабатывать проектную и рабочую документацию по автоматизации технологических процессов. Собирать исходные данные при выполнении предпроектного обследования объекта.",159600.0,RUR,Гипротрубопровод,Краснодар,инженер данных,Полная занятость,Очная,2025-10-29T15:54:29+0300,https://hh.ru/vacancy/125908505
125257714,Инженер ПТО ( НВК сети ),"Умение работать с ПСД сетей НВК любой сложности. Иметь навыки составления АОСР, графиков производства работ, КС-2, КС-3, М... Оформление необходимой технической документации и отчетности. Ведение учета СМР и подготовка <highlighttext>данных</highlighttext> для составления отчетности. Проверка соответствия КС-2, КС...",,,Кубань-Логистик,Краснодар,инженер данных,Полная занятость,Очная,2025-11-01T15:10:23+0300,https://hh.ru/vacancy/125257714
126294112,Инженер-конструктор низковольтных комплектных устройств,"Высшее техническое образование. Знание требований ПУЭ, действующих ГОСТов, стандарты ЕСКД, понимание принципов построения. Знание технологии сборки НКУ на базе технических... Разработка конструкторской документации по ЕСКД, в том числе на низковольтные комплектные устройства. Сбор исходных <highlighttext>данных</highlighttext> для проектирования.",103500.0,RUR,Завод ЭЛЕКТРОСЕВКАВМОНТАЖИНДУСТРИЯ,Краснодар,инженер данных,Полная занятость,Очная,2025-10-08T10:42:31+0300,https://hh.ru/vacancy/126294112
126618033,Инженер по релейной защите и автоматике,"Высшее профессиональное образование. Разработка технических условий и исходных <highlighttext>данных</highlighttext> для проектирования. Участие в проверке работоспособности, сопровождение изделия в производстве контроль процесса сборки и...",90000.0,RUR,По-Ток,Краснодар,инженер данных,Полная занятость,Очная,2025-10-16T15:20:27+0300,https://hh.ru/vacancy/126618033
118133249,Инженер 1 категории/вед. инженер по наладке и испытаниям электрооборудования (РЗА),"Высшее техническое образование по направлению электроэнергетика. Наличие документов о прохождении курсов повышения квалификации по обслуживанию УРЗА и ПА различных производителей.  ПС и ЭС 0,4-220 кВ, в т.ч. с использованием каналов передачи <highlighttext>данных</highlighttext> и связи (ВЧ, ВОЛС).",124000.0,RUR,Энергия Юга,Краснодар,инженер данных,Полная занятость,Очная,2025-10-10T16:36:08+0300,https://hh.ru/vacancy/118133249
125441941,Ведущий инженер/Инженер-строитель,"Высшее образование (техническое). Опыт работы в сфере строительства от 3-х лет, предпочтительно на крупных промышленных объектах. Пользователь Microsoft Office... контроль выполненных объёмов работ – приемка выполненных работ. Обеспечение своевременности контрактации – формирование исходных <highlighttext>данных</highlighttext> для контрактации (РКЦ, ГВР, сз, условия и...",160000.0,RUR,Велесстрой,Краснодар,инженер данных,Полная занятость,Очная,2025-10-16T09:53:05+0300,https://hh.ru/vacancy/125441941
126101537,Начальник ПТО (Чукотский АО),"Опыт работы на промышленных объектах России начальником ПТО, ведущим <highlighttext>инженером</highlighttext> ПТО от 5 лет. Уверенный пользователь ПК (word, excel).  Сбор актуальной разрешительной документации со смежных отделов (<highlighttext>инженер</highlighttext> по сварке, ОТ и ПБ, департамент контроля качества и т.д.).",265000.0,RUR,Химсталькон-Инжиниринг,Краснодар,инженер данных,Полная занятость,Очная,2025-10-31T16:05:30+0300,https://hh.ru/vacancy/126101537
126823832,Инженер-проектировщик ВПВ и АУПТ,"Опыт работы в аналогичной должности от 3-х лет. Опыт в проектировании систем противопожарной защиты для коммерческой недвижимости, общественных и... Подготовка технического задания и перечня исходных <highlighttext>данных</highlighttext> для разработки разделов ВПВ, АУП. Решение вопросов, возникающих в процессе разработки проектной документации.",110000.0,RUR,Спектр Пб,Краснодар,инженер данных,Полная занятость,Очная,2025-11-03T14:01:59+0300,https://hh.ru/vacancy/126823832
127127949,Инженер (Медоборудование),"Вести базу <highlighttext>данных</highlighttext> медицинского оборудования, собирать, систематизировать, учитывать, анализировать и архивировать всю информацию о медицинском оборудовании, его техническом состоянии, качестве...",42500.0,RUR,ГБУЗ Наркологический диспансер министерства здравоохранения Краснодарского края,Краснодар,инженер данных,Полная занятость,Очная,2025-10-30T08:27:48+0300,https://hh.ru/vacancy/127127949
126834968,Инженер строительного контроля (Карелия),"Образование высшее профессиональное (желательно строительное). Опыт работы на аналогичной должности не менее 3-х лет. Аттестация по визуально-измерительному контролю... Ведение реестра и электронной базы <highlighttext>данных</highlighttext> о поступивших материально-технических ценностях, учет брака и оформление ежедневных, еженедельных и ежемесячных отчетов.",150000.0,RUR,Строй Инвест,Краснодар,инженер данных,Полная занятость,Очная,2025-10-22T17:24:51+0300,https://hh.ru/vacancy/126834968
126714575,Инженер расчетчик (проектировщик НКУ),"Высшее техническое образование. Опыт проектирования ЛЭП, электроснабжения, молниезащиты. Знание требований ПУЭ, действующих ГОСТов, стандарты ЕСКД, понимание принципов построения.  ...по электрощитовому оборудованию. Разработка конструкторской документации шкафного оборудования по ЕСКД. Сравнения план факт себестоимости оборудования. Сбор исходных <highlighttext>данных</highlighttext> для расчета.",100000.0,RUR,ГК Юг-Энерго,Краснодар,инженер данных,Полная занятость,Очная,2025-10-29T16:11:05+0300,https://hh.ru/vacancy/126714575
126448886,Инженер отдела радиоконтроля,"Компетенции в области оказания универсальных услуг связи по передаче <highlighttext>данных</highlighttext> и предоставлению доступа к информационно-телекоммуникационной сети ""Интернет"" с использованием... Проведение измерений параметров излучений радиоэлектронных средств. Проведение инструментального контроля параметров радиоэлектронных средств в местах их установки. Оформление результатов радиоконтроля.",55725.0,RUR,"ГРЧЦ, ФГУП",Краснодар,инженер данных,Полная занятость,Очная,2025-10-13T09:40:48+0300,https://hh.ru/vacancy/126448886
126828147,Инженер КИПиА,"Знание основных типов интерфейсов цифровой передачи <highlighttext>данных</highlighttext> в системах автоматизации. Знание методики настройки и программирования параметров сервоприводов, частотных преобразователей, регуляторов... Комбинат cocтоит из трex cамоcтoятельныx пpоизвoдcтв под oднoй кpышей, выпускающиx на девяти совремeнных прoизводственных линиях макаронные изделия, мучные кондитерские и...",101000.0,RUR,"МАГНИТ, Розничная сеть",Краснодар,инженер данных,Полная занятость,Очная,2025-10-22T15:11:22+0300,https://hh.ru/vacancy/126828147
127071196,Старший инженер управления сетью радиодоступа,"Высшее/незаконченное высшее техническое образование. Опыт работы в телекоммуникациях будет вашим преимуществом, также готовы рассмотреть кандидатов без опыта работы с... ...работы по обновлению программного обеспечения на сетевых элементах RAN. Работать с БД, различными вспомогательными инструментами для обработки больших массивов <highlighttext>данных</highlighttext>.",,,МТС,Краснодар,инженер данных,Полная занятость,Очная,2025-10-29T06:56:21+0300,https://hh.ru/vacancy/127071196
126157172,Инженер-инспектор (энергосбыт),"владение ПК, знание офисных программ и ПО для конфигурирования и выгрузки <highlighttext>данных</highlighttext> с приборов учета электроэнергии. - знание нормативно-правовой документации... своевременная отчетность о выполненной работе (неделя, месяц, квартал, год). - навыки снятия <highlighttext>данных</highlighttext> с интервальных приборов учета электрической энергии («СЭТ», «Меркурий...",90000.0,RUR,Новая энергетическая компания,Краснодар,инженер данных,Полная занятость,Очная,2025-11-02T08:23:49+0300,https://hh.ru/vacancy/126157172
124283554,Инженер-сметчик (Сметчик),Знание программ Microsoft Office; PDF. Опыт работы с базами <highlighttext>данных</highlighttext> и большими объемами информации. Умение работать в команде.  Составление конъюнктурного анализа цен (КАЦ) для прохождения экспертизы. Запрос и анализ коммерческих предложений поставщиков материалов и оборудования для формирования КАЦ.,65000.0,RUR,ЗемЭнергоЦентр,Краснодар,инженер данных,Полная занятость,Очная,2025-11-03T14:38:27+0300,https://hh.ru/vacancy/124283554
