id,title,description,avg_salary,currency,employer,city,search_query,employment,remote,published_at,url
126494006,Менеджер по продажам спецтехники,"Опыт в B2B продажах технического продукта от 1 года. - Опыт работы в сфере ДСТ будет преимуществом. -  Активные продажи техники брендов Sunward, Shanmon и Case. - Ведение переговоров и построение долгосрочных отношений с Заказчиками. - Заключение и сопровождение сделок...",110000.0,RUR,Мир Машин,Уфа,машинное обучение,Полная занятость,Очная,2025-10-14T07:01:41+0300,https://hh.ru/vacancy/126494006
127136938,Модератор (сервис Авто.ру),"Знаете модели, марки и технические характеристики автомобилей выше, чем на пользовательском уровне. Готовы к однотипным задачам. Готовы работать в удаленном... Заниматься комплексной проверкой актуальности и качества объявлений. Редактировать информацию, если она не соответствует действительности. Проверять информацию о продавце.",52000.0,RUR,Яндекс,Уфа,машинное обучение,Полная занятость,Удалённая,2025-10-30T11:06:01+0300,https://hh.ru/vacancy/127136938
122082719,AI-тренер со знанием английского языка,"Знаете английский язык на уровне Advanced. Работали с письменными переводами. Переводили художественные и медицинские тексты, занимались локализацией компьютерных игр (будет... ...текстами, а со временем — с фото и видео. Создавать датасеты для тестирования систем <highlighttext>машинного</highlighttext> перевода. Быстро вникать в новую информацию.",120000.0,RUR,Яндекс Крауд,Уфа,машинное обучение,Полная занятость,Удалённая,2025-10-16T17:50:38+0300,https://hh.ru/vacancy/122082719
127142894,Водитель вездехода (зимник),"Наличие авторемонтных мастерских по обслуживанию транспортных средств. Техника российского производства 2021-2022 года. Опыт работы на данной технике от 1... Проживание в вагон-домах по 6 человек, круглосуточная работа вагона-бани со стиральной <highlighttext>машиной</highlighttext>. Работа на проектах по строительству и...",,,РН-Транспорт,Уфа,машинное обучение,Полная занятость,Очная,2025-10-30T12:49:36+0300,https://hh.ru/vacancy/127142894
126323521,Главный специалист по экономике и планированию,"Высшее экономическое образование. Опыт работы в строительном или производственном предприятия от 3х лет. Расчеты и согласования калькуляций услуг по питанию и проживанию, субподрядным работам, стоимости <highlighttext>машино</highlighttext>-часа по видам <highlighttext>машин</highlighttext> и механизмов на...",190000.0,RUR,Стройтранснефтегаз,Уфа,машинное обучение,Полная занятость,Очная,2025-10-09T12:00:44+0300,https://hh.ru/vacancy/126323521
126724266,Слесарь механо-сборочных работ,"Аккуратность. Инициативность. Умение работать руками (сверлильный станок, шлифовальная <highlighttext>машина</highlighttext>, любой ручной инструмент). Раскрой материала на форматно-раскроечном станке (ФРС) — распиливание листовых материалов. Резка металла на ЛППР. Сборка аудиторных досок и рельсовых систем.",,,Skilo,Уфа,машинное обучение,Полная занятость,Очная,2025-10-27T15:46:11+0300,https://hh.ru/vacancy/126724266
125829334,Менеджер по продажам и оценке автомобилей с пробегом,"Желание работать в сфере продаж (опыт в автомобильной индустрии будет большим плюсом). Отличные коммуникативные навыки и умение находить общий язык... Проводить живую демонстрацию автомобилей и организовывать тест-драйвы, чтобы клиент мог оценить комфорт, динамику и безопасность <highlighttext>машины</highlighttext> в реальных условиях.",150000.0,RUR,VERRA,Уфа,машинное обучение,Полная занятость,Очная,2025-10-22T13:54:12+0300,https://hh.ru/vacancy/125829334
126521947,Наладчик термопластавтоматов,"Высшее образование (желательно техническое). - Знание основ механики и слесарных работ. - Опыт работы оператором ТПА или оператором по выдуву ПЭТ-тары... Литье изделий на автоматических литьевых <highlighttext>машинах</highlighttext> (термопластавтоматах). - Устранение неполадок основного и вспомогательного оборудования литьевой линии. - Выполнение сменного задания (запуск, загрузка...",100000.0,RUR,Полекс Урал,Уфа,машинное обучение,Полная занятость,Очная,2025-10-14T14:18:16+0300,https://hh.ru/vacancy/126521947
127128246,"Продавец в салон оптики (ул. 50 лет СССР, 47/1)","Владение ПК на уровне уверенного пользователя. Активная жизненная позиция, желание помогать людям. Подбор и продажа предметов оптики (медицинские оправы, очковые линзы, контактные линзы, аксессуары). Работа на контрольно-кассовой <highlighttext>машине</highlighttext> и ПК.",50000.0,RUR,КОРД,Уфа,машинное обучение,Полная занятость,Очная,2025-10-30T08:37:12+0300,https://hh.ru/vacancy/127128246
127142924,Инженер-электроник,"Высшее техническое образование, средне-специальное профильное. Профессиональные требования: знание основ электроники, знание правил технической эксплуатации электроустановок, умение работать со специализированным... ...подготовку электронно-вычислительных <highlighttext>машин</highlighttext> к работе, технический осмотр оборудования. Проводить тестовые проверки. Производить наладку элементов и блоков электронно-вычислительных <highlighttext>машин</highlighttext>.",80000.0,RUR,Контрольный пакет,Уфа,машинное обучение,Полная занятость,Очная,2025-10-30T12:50:12+0300,https://hh.ru/vacancy/127142924
126818288,Энергетик (п. Новый Порт),"Стаж работы в данной должности от 2 лет. Уверенный пользователь ПК, знание программ: Microsoft Office, Компас, AutoCAD, Визио.  Контроль соблюдения правил технической эксплуатации, требований охраны труда и техники безопасности. Организация работы подчинённого персонала, <highlighttext>обучение</highlighttext> и инструктаж по вопросам...",237000.0,RUR,Премиум,Уфа,машинное обучение,Полная занятость,Очная,2025-10-22T12:27:26+0300,https://hh.ru/vacancy/126818288
126777184,"Продавец-кассир в ТЦ ""Затон""","Владение ПК на уровне уверенного пользователя. Знание и опыт работы в 1С. Активная жизненная позиция, желание помогать людям.  Подбор и продажа предметов оптики (медицинские оправы, очковые линзы, контактные линзы, аксессуары). Работа на контрольно-кассовой <highlighttext>машине</highlighttext> и ПК.",50000.0,RUR,КОРД,Уфа,машинное обучение,Полная занятость,Очная,2025-10-21T13:09:36+0300,https://hh.ru/vacancy/126777184
126699912,Сварщик на полуавтомат,Минимальный опыт. Ответственность. <highlighttext>Обучение</highlighttext> и опыт . Сварка деталей на полуавтоматических и автоматических <highlighttext>машинах</highlighttext>.,111180.0,RUR,ПРОФКАДРЫ,Уфа,машинное обучение,Полная занятость,Очная,2025-10-20T08:47:12+0300,https://hh.ru/vacancy/126699912
124213738,Слесарь КИП,"Опыт работы на производстве, опыт работы в ремонте и обслуживании электродвигателей. Ремонт, разборка, сборка простых деталей и узлов электрических <highlighttext>машин</highlighttext>, приборов и вспомогательной аппаратуры с применением простого слесарного инструмента. -",70000.0,RUR,Сервис Плюс,Уфа,машинное обучение,Полная занятость,Очная,2025-10-14T12:49:33+0300,https://hh.ru/vacancy/124213738
126820954,Водитель вездехода (Чукотский АО),"Наличие удостоверения тракториста-машиниста категории AII, AIII, AIV, B, E. (для водителей самоходных <highlighttext>машин</highlighttext>). Наличие одного из следующих документов, подтверждающих... Управлять вездеходами всех типов в различных дорожных и метеорологических условиях: Управлять дополнительным оборудованием вездехода. Выполнять транспортировку людей и грузов.",,,Ventra,Уфа,машинное обучение,Полная занятость,Очная,2025-10-22T13:08:15+0300,https://hh.ru/vacancy/126820954
126167369,Специалист разметки семантического поиска,"Отлично умеете искать информацию в интернете, даже если поиск на сайте работает некорректно. Хорошо знаете русский язык, обладаете широким кругозором... Определять, что именно ищут пользователи, опираясь на поисковую выдачу по их запросам. Искать и изучать характеристики товаров и услуг, которые...",33000.0,RUR,Яндекс Крауд,Уфа,машинное обучение,Полная занятость,Удалённая,2025-11-01T11:37:51+0300,https://hh.ru/vacancy/126167369
126875046,Специалист отдела планирования,"Высшее образование (экономическое/техническое). Знание MS Office (Word, Excel+формулы и др). Знание 1С. Заведение заказов на производство. Своевременного формирования документов в 1С: ERP, загрузки технологических маршрутов, подготовки и передачи в производство сопроводительных...",,,Витцеман,Уфа,машинное обучение,Полная занятость,Очная,2025-10-29T07:47:08+0300,https://hh.ru/vacancy/126875046
125096062,"Электромонтажник 5, 6 разряда","Умение работать с электроинструментом. Конструктивные особенности и принцип работы монтируемых электрических <highlighttext>машин</highlighttext>, механизмов приборов и оборудования. Знание разновидностей деталей для... Сборочные и электромонтажные работы в соответствии с проектными и нормативными документами. Монтаж лотков, кабелей, освещения, пожарной сигнализации, заземления, шкафов управления...",70000.0,RUR,"ВИСМА, НПФ",Уфа,машинное обучение,Полная занятость,Очная,2025-10-06T08:34:38+0300,https://hh.ru/vacancy/125096062
126175000,Стропальщик 5 разряда,"Умение производить строповку грузов: обвязать их, правильно подцепить к крюку грузо-подъемной <highlighttext>машины</highlighttext>, переместить, опустить и отцепить. Уметь пользоваться грузозахватными... Знать сигналы, которыми специалисты обмениваются с крановщиками.",70000.0,RUR,БЭСК,Уфа,машинное обучение,Полная занятость,Очная,2025-10-06T11:46:02+0300,https://hh.ru/vacancy/126175000
126494387,Менеджер по продажам запасных частей,Опыт в B2B продажах от 1 года. - Опыт работы с каталогами и подбором запасных частей. - Опыт работы в... Подбор и активные продажи запасных частей под запросы Клиентов. - Ведение переговоров и построение долгосрочных отношений с Заказчиками. - Заключение и сопровождение...,90000.0,RUR,Мир Машин,Уфа,машинное обучение,Полная занятость,Очная,2025-10-14T07:14:37+0300,https://hh.ru/vacancy/126494387
126406550,Автоэлектрик-диагност,Опыт работы от 1 до 3 лет в аналогичной должности. Знание устройства и принципов работы электрооборудования грузовых автомобилей.  Диагностика и ремонт электрооборудования грузовых автомобилей. Установка и настройка дополнительного оборудования. Проведение планового технического обслуживания. Выявление и устранение неисправностей в...,100000.0,RUR,"АвтоЛидер, Группа компаний",Уфа,машинное обучение,Полная занятость,Очная,2025-10-10T14:04:57+0300,https://hh.ru/vacancy/126406550
126509086,Мастер погрузо-разгрузочных работ,"Высшее образование. Стаж работы по направлению деятельности подразделения не менее 3-х лет. Выявлять причины непроизводительного простоя механизмов и <highlighttext>машин</highlighttext>. Организовать и осуществлять контроль перемещения рабочей силы, механизмов и <highlighttext>машин</highlighttext> по зонам погрузок...",154000.0,RUR,Стройтранснефтегаз,Уфа,машинное обучение,Полная занятость,Очная,2025-10-14T11:31:48+0300,https://hh.ru/vacancy/126509086
126437627,Полевой механик по сервисному обслуживанию техники,"Вам предстоит работа с настоящей техникой гигантов — Komatsu, CAT, Epiroc, Четра, LiuGong!",315000.0,RUR,Модерн Машинери Фар Ист,Уфа,машинное обучение,Полная занятость,Очная,2025-10-13T01:38:58+0300,https://hh.ru/vacancy/126437627
126780903,Менеджер по продажам,"Знание автомобилей и технической части не обязательно, но ""любовь к тачкам"" должна быть). Обрабатывает входящие лиды. Самому искать базу не нужно. Проводит онлайн - презентацию по телефону или встречу в офисе. Продает автомобили клиентам...",90000.0,RUR,Настроение Есть,Уфа,машинное обучение,Полная занятость,Очная,2025-10-21T14:10:41+0300,https://hh.ru/vacancy/126780903
126843378,Кузнец-штамповщик (ученик),"Образование среднее полное (11 классов), среднее-профессиональное, высшее профессиональное. Внимательность. Ответственность. Дисциплинированность. Физическая выносливость. Горячая штамповка - высадка сложных деталей на горизонтально-ковочных <highlighttext>машинах</highlighttext>. Нагревание металла в кузнечных печах и изготовление и ремонт изделий посредством...",82500.0,RUR,Уфимское моторостроительное производственное объединение (УМПО),Уфа,машинное обучение,Полная занятость,Очная,2025-10-23T08:08:55+0300,https://hh.ru/vacancy/126843378
126568998,Слесарь МСР,"Умение работать с ручным и электроинструментом. — Аккуратность. - Трудолюбие. — Опытные мастера цеха. ...пригара, окалины, коррозии, остатков противокоррозионного покрытия;Зачищать металл прямой шлифовальной <highlighttext>машиной</highlighttext> и УШМ;Изолировать при зачистке места на изделии, не...",100000.0,RUR,Группа компаний Евразия,Уфа,машинное обучение,Полная занятость,Очная,2025-10-15T14:35:51+0300,https://hh.ru/vacancy/126568998
127169051,Слесарь по ремонту бурового оборудования,"Обязательно наличие документа о прохождении <highlighttext>обучения</highlighttext> по специальности-слесарь по ремонту бурового оборудования. Знать, понимать и применять действующие нормативные документы... 1. Разбирать, ремонтировать, собирать, испытывать и обслуживать различные буровые агрегаты и установки, а также системы пневмоуправления и их блокировочные устройства...",153000.0,RUR,Уралмаш НГО Холдинг,Уфа,машинное обучение,Полная занятость,Очная,2025-10-31T09:35:06+0300,https://hh.ru/vacancy/127169051
122558296,Стажер-исследователь в области охраны труда и техники безопасности,"<highlighttext>Обучение</highlighttext> по программе с вариативными модулями проводится для лиц, имеющих высшее образование по указанным далее направлениям <highlighttext>обучения</highlighttext>. Уверенный пользователь: ПК... ...техники безопасности») с направлением на <highlighttext>обучение</highlighttext> по программе дополнительной профессиональной переподготовки (в формате дистанционного <highlighttext>обучения</highlighttext>) в ФБУ Российский ФЦСЭ при...",37000.0,RUR,ФБУ Башкирская лаборатория судебной экспертизы Министерства юстиции РФ,Уфа,машинное обучение,Полная занятость,Очная,2025-10-09T07:12:22+0300,https://hh.ru/vacancy/122558296
122482596,Слесарь-ремонтник,"Опыт работы от 1 года. Наличие 4 категории и выше. Разборка, ремонт, сборка и испытание простых узлов и механизмов оборудования, агрегатов и <highlighttext>машин</highlighttext>. Слесарная обработка деталей. Промывка, чистка, смазка деталей...",188600.0,RUR,Энкорп,Уфа,машинное обучение,Полная занятость,Очная,2025-10-05T14:38:24+0300,https://hh.ru/vacancy/122482596
122968628,Сборщик на склад бытовой техники,"К нам можно без опыта! Сборка бытовой техники (холодильники, стиральные <highlighttext>машины</highlighttext> ) на конвейерной линии.",4000.0,RUR,GSR РАБОТА,Уфа,машинное обучение,Полная занятость,Очная,2025-10-10T11:57:21+0300,https://hh.ru/vacancy/122968628
126803621,Водитель-мерчандайзер/Оператор по обслуживанию торговых автоматов/Техник по обслуживанию,"У вас есть навык обращения с инструментами (отвёртка, кусачки). Опыт вождения автомобилей Газель, Ларгус. Рассмотрим кандидатов без опыта (проводим <highlighttext>обучение</highlighttext>). Обслуживание (чистка, загрузка, инкассация) автоматов по продаже кофе и снеков, микромаркетов (готовая еда). Загрузка необходимых товаров (шоколад, сэндвичи, газировка) и...",75000.0,RUR,Объединенная вендинговая компания,Уфа,машинное обучение,Полная занятость,Очная,2025-10-22T08:39:52+0300,https://hh.ru/vacancy/126803621
126580842,"Электрогазосварщик ТТ (РД, РД+РАД)","Профессиональное <highlighttext>обучение</highlighttext> по программам профессиональной подготовки, переподготовки повышения квалификации по профессии соответствующей направленности (профилю) по сварочному производству. - действующий или просроченный... Наплавление дефектов различных деталей <highlighttext>машин</highlighttext>, механизмов и конструкций. Наплавление сложных деталей и узлов. При необходимости выполнение работ, предусмотренных рабочими инструкциями...",330000.0,RUR,Велесстрой,Уфа,машинное обучение,Полная занятость,Очная,2025-11-01T09:08:55+0300,https://hh.ru/vacancy/126580842
126414038,"Производитель работ (монтаж конвейеров, Нижегородская область)","Образование инженер-механик. Опыт работы по монтажу технологического оборудования (станки, конвейеры, мельницы, дробилки, грохоты, сепараторы, питатели, вагоноопрокидыватели т.д.).  Управление участком работ по монтажу технологического оборудования (станки, конвейеры, мельницы, дробилки, грохоты, сепараторы, питатели, вагоноопрокидыватели т.д.): Подготовка участка работ...",400000.0,RUR,ИПСК,Уфа,машинное обучение,Полная занятость,Очная,2025-11-03T15:57:56+0300,https://hh.ru/vacancy/126414038
126738362,Сварщик на автомобильный завод,"Минимальной опыт в работе со сваркой. Работа в цеху сварки на различных постах. ◾️Сварочные работы подвесными клещами на конвейере. ◾️Сварка на контактных <highlighttext>машинах</highlighttext> (деталей, узлов, конструкций).",358000.0,RUR,Смарт Рекрутинг,Уфа,машинное обучение,Полная занятость,Очная,2025-10-20T15:29:47+0300,https://hh.ru/vacancy/126738362
127176842,Слесарь НПО (г. Нижневартовск),"Знание конструктивных особенностей, кинематических и гидравлических схем ремонтируемого оборудования, агрегатов и <highlighttext>машин</highlighttext>. Методов ремонта, сборки, монтажа, проверки на точность и... Обследование, локализация и ликвидация аварийных разливов нефтепродуктов. Выполнение работ по: Откачке нефтепродуктов с аварийных разливов. Отсыпке подъездов грунтом для откачки...",,,Самотлорнефтегаз,Уфа,машинное обучение,Полная занятость,Очная,2025-10-31T11:55:13+0300,https://hh.ru/vacancy/127176842
126477557,Механик эксплуатации,"Образование: Высшее профессиональное по направлению деятельности. Знание компьютерных программ: 1С «Комплексная автоматизация», программы Microsoft Office. Опыт работы: Не менее... Контролирует выполнение полного перечня необходимых ремонтных и восстановительных работ по транспортным средствам <highlighttext>машин</highlighttext> и механизмов. Следить за соблюдением механиками и...",130000.0,RUR,ГСП-Механизация,Уфа,машинное обучение,Полная занятость,Очная,2025-10-23T13:25:05+0300,https://hh.ru/vacancy/126477557
121929854,Ведущий инженер-конструктор,"С высшим техническим образованием. Опыт работы инженером-конструктором от 5 лет. Углублённые знания ЕСКД, ГОСТов на элементы трубопроводов. Разрабатывать КД и технические решения на проекты согласно ГОСТ 2.102. Осуществлять авторский контроль чертежей по профилю работы.",,,Витцеман,Уфа,машинное обучение,Полная занятость,Очная,2025-11-03T16:03:59+0300,https://hh.ru/vacancy/121929854
126763060,Менеджер по развитию,Опыт работы от 1 до 3 лет в сфере продаж или развития бизнеса. Отличные коммуникативные навыки и умение вести переговоры.  Поиск и привлечение новых клиентов для расширения клиентской базы. Ведение и поддержание отношений с текущими клиентами. Контроль дебиторской задолженности и...,80000.0,RUR,Бариста,Уфа,машинное обучение,Полная занятость,Очная,2025-10-21T10:00:52+0300,https://hh.ru/vacancy/126763060
122750420,Инженер по сопровождению и технической поддержке,"Понимание жизненного цикла разработки ПО. Опыт диагностики ситуаций. Умение самостоятельно собирать информацию из разных источников и разбираться в новой предметной... Воспроизведение ошибок пользователей на виртуальных <highlighttext>машинах</highlighttext>, анализ причин их возникновения, постановка задач на исправление. Анализ требований и постановка задач по...",,,ЭЛЕКТРОННЫЕ ОФИСНЫЕ СИСТЕМЫ,Уфа,машинное обучение,Полная занятость,Очная,2025-10-13T16:46:12+0300,https://hh.ru/vacancy/122750420
124097569,Продавец-консультант салона оптики (ТЦ Ультра),"Владение ПК на уровне уверенного пользователя. Активная жизненная позиция, желание помогать людям. Подбор и продажа предметов оптики (медицинские оправы, очковые линзы, контактные линзы, аксессуары). Работа на контрольно-кассовой <highlighttext>машине</highlighttext> и ПК.",50000.0,RUR,КОРД,Уфа,машинное обучение,Полная занятость,Очная,2025-10-24T08:45:53+0300,https://hh.ru/vacancy/124097569
126551049,Инженер-технолог программист станков с ЧПУ,"Выпускник вуза по направлениям: «Конструкторско-технологическое обеспечение машиностроительных производств», «Технология машиностроения». Обладаешь базовыми знаниями CAD/CAM-систем, устройства станков ЧПУ... ...и осевых станков различных групп на площадке программного обеспечения Siemens NX или аналогичном для 3-х осевых координатно-измерительных <highlighttext>машин</highlighttext>.",,,Гринатом,Уфа,машинное обучение,Полная занятость,Очная,2025-10-15T10:18:01+0300,https://hh.ru/vacancy/126551049
